,filename,Nodes,class
14933,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ACLTest.java,"[MethodDeclaration, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, TryStmt, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, TryStmt, VariableDeclarationExpr, StringLiteralExpr, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, TryStmt, AssignExpr, MethodCallExpr] [Test, testExistACLCheckAtRootPath, TempDir, File, tmpDir, Exception, ClientBase, setupTestEnv, ZooKeeperServer, zks, ZooKeeperServer, tmpDir, tmpDir, PORT, Integer, parseInt, HOSTPORT, split, ServerCnxnFactory, f, ServerCnxnFactory, createFactory, PORT, f, startup, zks, assertTrue, ClientBase, waitForServerUp, HOSTPORT, CONNECTION, TIMEOUT, waiting, server, being, up, ZooKeeper, zk, ClientBase, createZKClient, HOSTPORT, String, data, testExistACLCheckAtRootPath, data, zk, create, a, data, getBytes, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, ArrayList, ACL, acls, ArrayList, acls, add, ACL, Ids, ANYONE, ID, UNSAFE, zk, setACL, acls, Stat, stat, zk, exists, a, assertNotNull, stat, assertEquals, data, length, stat, getDataLength, stat, zk, exists, fail, exists, should, NoAuthException, when, removing, root, path, s, ACL, permission, KeeperException, NoAuthException, e, expected, zk, close, f, shutdown, zks, shutdown, assertTrue, ClientBase, waitForServerDown, HOSTPORT, ClientBase, CONNECTION, TIMEOUT, waiting, server, down]",1
14934,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ACLTest.java,"[MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, TryStmt, VariableDeclarationExpr, StringLiteralExpr, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, TryStmt, AssignExpr, MethodCallExpr] [assertTrue, ClientBase, waitForServerUp, HOSTPORT, CONNECTION, TIMEOUT, waiting, server, being, up, ZooKeeper, zk, ClientBase, createZKClient, HOSTPORT, String, data, testExistACLCheckAtRootPath, data, zk, create, a, data, getBytes, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, ArrayList, ACL, acls, ArrayList, acls, add, ACL, Ids, ANYONE, ID, UNSAFE, zk, setACL, acls, Stat, stat, zk, exists, a, assertNotNull, stat, assertEquals, data, length, stat, getDataLength, stat, zk, exists, fail, exists, should, NoAuthException, when, removing, root, path, s, ACL, permission, KeeperException, NoAuthException, e, expected, zk, close, f, shutdown, zks, shutdown, assertTrue, ClientBase, waitForServerDown, HOSTPORT, ClientBase, CONNECTION, TIMEOUT, waiting, server, down]",1
14938,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [restart, Exception, qb, tearDown, don, t, call, setup, we, don, t, want, to, reassign, ports, dirs, etc, JMXEnv, setUp, qb, startServers]",3
14939,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr] [tearDown, Exception, qb, tearDown]",4
14940,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, TryStmt, VariableDeclarationExpr, ObjectCreationExpr, AssignExpr, MethodCallExpr, WhileStmt, NameExpr, MethodCallExpr, MethodCallExpr] [run, CountdownWatcher, watcher, CountdownWatcher, zk, TestableZooKeeper, qb, hostPort, CONNECTION, TIMEOUT, watcher, watcher, waitForConnected, CONNECTION, TIMEOUT, bang, before, create, otw, race, incOutstanding, zk, create, test, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, SEQUENTIAL, InterruptedException, e, bang, sanity, check, Exception, e, zk, zk, close, CONNECTION, TIMEOUT, failed, InterruptedException, e]",2
14941,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[VariableDeclarationExpr, ObjectCreationExpr, AssignExpr, MethodCallExpr, WhileStmt, NameExpr, MethodCallExpr, MethodCallExpr] [CountdownWatcher, watcher, CountdownWatcher, zk, TestableZooKeeper, qb, hostPort, CONNECTION, TIMEOUT, watcher, watcher, waitForConnected, CONNECTION, TIMEOUT, bang, before, create, otw, race, incOutstanding, zk, create, test, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, SEQUENTIAL, InterruptedException, e, bang, sanity, check, Exception, e, zk, zk, close, CONNECTION, TIMEOUT, failed, InterruptedException, e]",2
14942,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[NameExpr, MethodCallExpr, ReturnStmt] [bang, sanity, check]",4
14943,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[BinaryExpr, TryStmt, IfStmt, UnaryExpr, AssignExpr, MethodCallExpr] [zk, zk, close, CONNECTION, TIMEOUT, failed, InterruptedException, e]",3
14944,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[IfStmt, UnaryExpr, AssignExpr, MethodCallExpr] [zk, close, CONNECTION, TIMEOUT, failed, InterruptedException, e]",4
14945,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[UnaryExpr, AssignExpr, MethodCallExpr] [zk, close, CONNECTION, TIMEOUT, failed]",4
14951,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, IfStmt, BinaryExpr, IfStmt, NameExpr, AssignExpr, MethodCallExpr, MethodCallExpr, ReturnStmt, TryStmt, MethodCallExpr, MethodCallExpr] [processResult, rc, String, path, Object, ctx, String, name, rc, KeeperException, Code, OK, intValue, bang, failed, decOutstanding, decOutstanding, zk, delete, name, Exception, e, bang, failed]",2
14952,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[BinaryExpr, IfStmt, NameExpr, AssignExpr, MethodCallExpr, MethodCallExpr, ReturnStmt] [rc, KeeperException, Code, OK, intValue, bang, failed, decOutstanding]",2
14953,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[NameExpr, AssignExpr, MethodCallExpr] [bang, failed]",4
14954,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodCallExpr, MethodCallExpr] [decOutstanding, zk, delete, name, Exception, e, bang, failed]",2
14955,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[NameExpr, AssignExpr, MethodCallExpr] [bang, failed]",4
14956,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, IfStmt, BinaryExpr, IfStmt, NameExpr, AssignExpr, MethodCallExpr] [processResult, rc, String, path, Object, ctx, rc, KeeperException, Code, OK, intValue, bang, failed]",2
14957,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[BinaryExpr, IfStmt, NameExpr, AssignExpr, MethodCallExpr] [rc, KeeperException, Code, OK, intValue, bang, failed]",3
14958,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[NameExpr, AssignExpr, MethodCallExpr] [bang, failed]",4
14959,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncHammerTest.java,"[MethodDeclaration, MethodCallExpr, AssignExpr, MethodCallExpr, VariableDeclarationExpr, ArrayCreationExpr, ForStmt, AssignExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, AssignExpr, MethodCallExpr, ForStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [Test, testHammer, Exception, setUp, bang, HammerThread, hammers, HammerThread, i, i, hammers, length, i, hammers, i, HammerThread, HammerThread, i, hammers, i, start, allow, the, clients, to, run, max, sec, Thread, sleep, bang, i, i, hammers, length, i, hammers, i, interrupt, verifyThreadTerminated, hammers, i, assertFalse, hammers, i, failed, before, restart, qb, verifyRootOfAllServersMatch, qb, hostPort, restart, after, restart, qb, verifyRootOfAllServersMatch, qb, hostPort, tearDown]",3
15052,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOpsTest.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr, AssignExpr, MethodCallExpr] [BeforeEach, Override, setUp, Exception, setUp, zk, createClient, zk, addAuthInfo, digest, ben, passwd, getBytes]",2
15053,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOpsTest.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr, MethodCallExpr] [AfterEach, Override, tearDown, Exception, zk, close, tearDown]",2
15093,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncTest.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr] [AfterEach, tearDown, Exception, qb, tearDown]",3
15117,/zookeeper-server/src/test/java/org/apache/zookeeper/test/AuthFailX509AuthenticationProvider.java,"[MethodDeclaration, MethodCallExpr, ReturnStmt, FieldAccessExpr] [Override, KeeperException, Code, handleAuthentication, ServerCnxn, cnxn, authData, KeeperException, Code, AUTHFAILED]",3
15180,/zookeeper-server/src/test/java/org/apache/zookeeper/test/BufferSizeTest.java,"[MethodDeclaration, MethodCallExpr, VariableDeclarationExpr, NameExpr, AssignExpr, TryStmt, MethodCallExpr, MethodCallExpr] [testStartupFailure, File, testDir, String, failureMsg, Exception, stopServer, Point, server, at, testDir, File, oldTmpDir, tmpDir, tmpDir, testDir, startServer, fail, failureMsg, IOException, e, tmpDir, oldTmpDir]",1
15181,/zookeeper-server/src/test/java/org/apache/zookeeper/test/BufferSizeTest.java,"[MethodCallExpr, MethodCallExpr] [startServer, fail, failureMsg, IOException, e, tmpDir, oldTmpDir]",2
15201,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ChrootAsyncTest.java,"[MethodDeclaration, VariableDeclarationExpr, NameExpr, AssignExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, TryStmt, MethodCallExpr] [BeforeEach, Override, setUp, Exception, String, hp, hostPort, hostPort, hostPort, chrootasynctest, setUp, ZooKeeper, zk, createClient, hp, zk, create, chrootasynctest, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, zk, close]",1
15203,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ChrootClientTest.java,"[MethodDeclaration, VariableDeclarationExpr, NameExpr, AssignExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, TryStmt, MethodCallExpr] [BeforeEach, Override, setUp, Exception, String, hp, hostPort, hostPort, hostPort, chrootclienttest, System, out, println, hostPort, setUp, ZooKeeper, zk, createClient, hp, zk, create, chrootclienttest, Ids, OPEN, ACL, UNSAFE, CreateMode, PERSISTENT, zk, close]",1
15242,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, IfStmt, UnaryExpr, IfStmt, NameExpr, ThrowStmt, MethodCallExpr, SynchronizedStmt, ReturnStmt, NameExpr] [TestableZooKeeper, createClient, CountdownWatcher, watcher, String, hp, timeout, IOException, InterruptedException, watcher, reset, TestableZooKeeper, zk, TestableZooKeeper, hp, timeout, watcher, watcher, clientConnected, await, timeout, TimeUnit, MILLISECONDS, exceptionOnFailedConnect, ProtocolException, Unable, to, connect, to, server, fail, Unable, to, connect, to, server, allClientsSetup, fail, allClients, never, setup, allClients, allClients, add, zk, JMXEnv, ensureAll, getHexSessionId, zk, getSessionId, test, done, close, the, zk, not, needed, zk, close, zk]",1
15245,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[UnaryExpr, MethodCallExpr, MethodCallExpr] [allClientsSetup, fail, allClients, never, setup]",4
15252,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, WhileStmt, BooleanLiteralExpr, TryStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NullLiteralExpr, VariableDeclarationExpr, IfStmt, BinaryExpr, TryStmt, VariableDeclarationExpr, ObjectCreationExpr, AssignExpr, AssignExpr, IfStmt, BinaryExpr, ReturnStmt, BooleanLiteralExpr, IfStmt, BinaryExpr, BreakStmt, TryStmt, MethodCallExpr, MethodCallExpr, ReturnStmt, BooleanLiteralExpr] [waitForServerUp, String, hp, timeout, secure, ZKConfig, zkConfig, start, Time, currentElapsedTime, there, are, multiple, hostports, just, take, the, first, one, HostPort, hpobj, parseHostPortList, hp, get, SSLContext, sslContext, String, result, zkConfig, X, Util, x, Util, ClientX, Util, sslContext, x, Util, createSSLContext, zkConfig, result, send, LetterWord, hpobj, host, hpobj, port, stat, secure, sslContext, result, startsWith, Zookeeper, version, result, contains, READ, ONLY, ConnectException, e, ignore, as, is, expected, not, stacktrace, IOException, e, ignore, as, is, expected, SSLContextException, e, Time, currentElapsedTime, start, timeout, Thread, sleep, InterruptedException, e, ignore]",2
15253,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[BooleanLiteralExpr, TryStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NullLiteralExpr, VariableDeclarationExpr, IfStmt, BinaryExpr, TryStmt, VariableDeclarationExpr, ObjectCreationExpr, AssignExpr, AssignExpr, IfStmt, BinaryExpr, ReturnStmt, BooleanLiteralExpr, IfStmt, BinaryExpr, BreakStmt, TryStmt, MethodCallExpr] [there, are, multiple, hostports, just, take, the, first, one, HostPort, hpobj, parseHostPortList, hp, get, SSLContext, sslContext, String, result, zkConfig, X, Util, x, Util, ClientX, Util, sslContext, x, Util, createSSLContext, zkConfig, result, send, LetterWord, hpobj, host, hpobj, port, stat, secure, sslContext, result, startsWith, Zookeeper, version, result, contains, READ, ONLY, ConnectException, e, ignore, as, is, expected, not, stacktrace, IOException, e, ignore, as, is, expected, SSLContextException, e, Time, currentElapsedTime, start, timeout, Thread, sleep, InterruptedException, e, ignore]",2
15254,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NullLiteralExpr, VariableDeclarationExpr, IfStmt, BinaryExpr, TryStmt, VariableDeclarationExpr, ObjectCreationExpr, AssignExpr, AssignExpr, IfStmt, BinaryExpr, ReturnStmt, BooleanLiteralExpr] [there, are, multiple, hostports, just, take, the, first, one, HostPort, hpobj, parseHostPortList, hp, get, SSLContext, sslContext, String, result, zkConfig, X, Util, x, Util, ClientX, Util, sslContext, x, Util, createSSLContext, zkConfig, result, send, LetterWord, hpobj, host, hpobj, port, stat, secure, sslContext, result, startsWith, Zookeeper, version, result, contains, READ, ONLY, ConnectException, e, ignore, as, is, expected, not, stacktrace, IOException, e, ignore, as, is, expected, SSLContextException, e]",2
15272,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, MethodCallExpr, IfStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr] [verifyThreadTerminated, Thread, thread, millis, InterruptedException, thread, join, millis, thread, isAlive, assertFalse, thread, thread, getName, still, alive, after, join]",2
15273,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodCallExpr, MethodCallExpr, MethodCallExpr] [thread, isAlive, assertFalse, thread, thread, getName, still, alive, after, join]",4
15284,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [Starting, the, given, server, instance, startServerInstance, File, dataDir, ServerCnxnFactory, factory, String, hostPort, serverId, ZKConfig, zkConfig, IOException, InterruptedException, port, getPort, hostPort, ZooKeeperServer, zks, ZooKeeperServer, dataDir, dataDir, zks, setCreateSessionTrackerServerId, serverId, factory, startup, zks, assertTrue, ClientBase, waitForServerUp, port, CONNECTION, TIMEOUT, factory, isSecure, zkConfig, waiting, server, up]",2
15285,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, IfStmt, BinaryExpr, AssignExpr, ReturnStmt, NameExpr] [This, method, instantiates, a, server, Starting, of, the, server, instance, has, been, moved, to, a, separate, method, link, ClientBase, startServerInstance, File, ServerCnxnFactory, String, Because, any, exception, on, starting, the, server, would, leave, the, server, running, and, the, caller, would, not, be, able, to, shutdown, the, instance, This, may, affect, other, test, cases, newly, created, server, instance, see, a, href, https, issues, apache, org, jira, browse, ZOOKEEPER, ZOOKEEPER, a, more, information, ServerCnxnFactory, createNewServerInstance, ServerCnxnFactory, factory, String, hostPort, maxCnxns, IOException, InterruptedException, port, getPort, hostPort, factory, factory, ServerCnxnFactory, createFactory, port, maxCnxns, factory]",1
15287,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, IfStmt, BinaryExpr, VariableDeclarationExpr, NullLiteralExpr, BlockStmt, MethodCallExpr, TryStmt, IfStmt, BinaryExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr] [shutdownServerInstance, ServerCnxnFactory, factory, String, hostPort, factory, ZKDatabase, zkDb, ZooKeeperServer, zs, factory, getZooKeeperServer, zs, zkDb, zs, getZKDatabase, factory, shutdown, zkDb, zkDb, close, IOException, ie, PORT, getPort, hostPort, assertTrue, ClientBase, waitForServerDown, PORT, CONNECTION, TIMEOUT, factory, isSecure, waiting, server, down]",1
15288,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[BinaryExpr, VariableDeclarationExpr, NullLiteralExpr, BlockStmt, MethodCallExpr, TryStmt, IfStmt, BinaryExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr] [factory, ZKDatabase, zkDb, ZooKeeperServer, zs, factory, getZooKeeperServer, zs, zkDb, zs, getZKDatabase, factory, shutdown, zkDb, zkDb, close, IOException, ie, PORT, getPort, hostPort, assertTrue, ClientBase, waitForServerDown, PORT, CONNECTION, TIMEOUT, factory, isSecure, waiting, server, down]",1
15290,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[IfStmt, BinaryExpr, MethodCallExpr] [zkDb, zkDb, close, IOException, ie]",2
15295,/zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,"[MethodDeclaration, VariableDeclarationExpr, ObjectCreationExpr, IfStmt, MethodCallExpr, AssignExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, AssignExpr, MethodCallExpr, MethodCallExpr] [setUpWithServerId, serverId, Exception, some, useful, information, the, number, of, fds, used, before, and, after, a, test, is, run, Helps, to, verify, we, are, freeing, resources, correctly, Unfortunately, only, works, on, unix, systems, the, only, place, sun, has, implemented, as, part, of, the, mgmt, bean, api, OSMXBean, osMbean, OSMXBean, osMbean, getUnix, initialFdCount, osMbean, getOpenFileDescriptorCount, setupTestEnv, setupCustomizedEnv, JMXEnv, setUp, setUpAll, tmpDir, createTmpDir, testBaseDir, startServer, serverId]",2
